Filename,Predictions
Background_without_leaves/image (1106).jpg,Background_without_leaves
Background_without_leaves/image (1118).jpg,Background_without_leaves
Background_without_leaves/image (1120).jpg,Background_without_leaves
Background_without_leaves/image (1121).jpg,Background_without_leaves
Background_without_leaves/image (1124).jpg,Background_without_leaves
Background_without_leaves/image (1130).jpg,Background_without_leaves
Background_without_leaves/image (1142).jpg,Background_without_leaves
Background_without_leaves/image (162).jpg,Background_without_leaves
Background_without_leaves/image (170).jpg,Background_without_leaves
Background_without_leaves/image (188).jpg,Background_without_leaves
Background_without_leaves/image (21).jpg,Background_without_leaves
Background_without_leaves/image (22).jpg,Background_without_leaves
Background_without_leaves/image (246).jpg,Background_without_leaves
Background_without_leaves/image (256).jpg,Background_without_leaves
Background_without_leaves/image (262).jpg,Background_without_leaves
Background_without_leaves/image (264).jpg,Background_without_leaves
Background_without_leaves/image (275).jpg,Background_without_leaves
Background_without_leaves/image (283).jpg,Background_without_leaves
Background_without_leaves/image (285).jpg,Background_without_leaves
Background_without_leaves/image (302).jpg,Background_without_leaves
Background_without_leaves/image (31).jpg,Background_without_leaves
Background_without_leaves/image (322).jpg,Background_without_leaves
Background_without_leaves/image (323).jpg,Background_without_leaves
Background_without_leaves/image (328).jpg,Background_without_leaves
Background_without_leaves/image (331).jpg,Background_without_leaves
Background_without_leaves/image (332).jpg,Background_without_leaves
Background_without_leaves/image (34).jpg,Background_without_leaves
Background_without_leaves/image (347).jpg,Background_without_leaves
Background_without_leaves/image (353).jpg,Background_without_leaves
Background_without_leaves/image (363).jpg,Background_without_leaves
Background_without_leaves/image (378).jpg,Background_without_leaves
Background_without_leaves/image (384).jpg,Background_without_leaves
Background_without_leaves/image (391).jpg,Background_without_leaves
Background_without_leaves/image (423).jpg,Background_without_leaves
Background_without_leaves/image (435).jpg,Background_without_leaves
Background_without_leaves/image (436).jpg,Background_without_leaves
Background_without_leaves/image (443).jpg,Background_without_leaves
Background_without_leaves/image (452).jpg,Background_without_leaves
Background_without_leaves/image (455).jpg,Background_without_leaves
Background_without_leaves/image (458).jpg,Background_without_leaves
Background_without_leaves/image (495).jpg,Background_without_leaves
Background_without_leaves/image (5).jpg,Background_without_leaves
Background_without_leaves/image (532).jpg,Background_without_leaves
Background_without_leaves/image (535).jpg,Background_without_leaves
Background_without_leaves/image (536).jpg,Background_without_leaves
Background_without_leaves/image (537).jpg,Background_without_leaves
Background_without_leaves/image (542).jpg,Background_without_leaves
Background_without_leaves/image (548).jpg,Background_without_leaves
Background_without_leaves/image (549).jpg,Background_without_leaves
Background_without_leaves/image (550).jpg,Background_without_leaves
Background_without_leaves/image (552).jpg,Background_without_leaves
Background_without_leaves/image (562).jpg,Background_without_leaves
Background_without_leaves/image (583).jpg,Background_without_leaves
Background_without_leaves/image (585).jpg,Background_without_leaves
Background_without_leaves/image (61).jpg,Background_without_leaves
Background_without_leaves/image (610).jpg,Background_without_leaves
Background_without_leaves/image (613).jpg,Background_without_leaves
Background_without_leaves/image (619).jpg,Background_without_leaves
Background_without_leaves/image (62).jpg,Background_without_leaves
Background_without_leaves/image (620).jpg,Background_without_leaves
Background_without_leaves/image (630).jpg,Background_without_leaves
Background_without_leaves/image (632).jpg,Background_without_leaves
Background_without_leaves/image (642).jpg,Background_without_leaves
Background_without_leaves/image (644).jpg,Background_without_leaves
Background_without_leaves/image (671).jpg,Background_without_leaves
Background_without_leaves/image (677).jpg,Background_without_leaves
Background_without_leaves/image (691).jpg,Background_without_leaves
Background_without_leaves/image (692).jpg,Background_without_leaves
Background_without_leaves/image (694).jpg,Background_without_leaves
Background_without_leaves/image (704).jpg,Background_without_leaves
Background_without_leaves/image (711).jpg,Background_without_leaves
Background_without_leaves/image (713).jpg,Background_without_leaves
Background_without_leaves/image (720).jpg,Background_without_leaves
Background_without_leaves/image (74).jpg,Background_without_leaves
Background_without_leaves/image (754).jpg,Background_without_leaves
Background_without_leaves/image (757).jpg,Background_without_leaves
Background_without_leaves/image (761).jpg,Background_without_leaves
Background_without_leaves/image (762).jpg,Background_without_leaves
Background_without_leaves/image (767).jpg,Background_without_leaves
Background_without_leaves/image (776).jpg,Background_without_leaves
Background_without_leaves/image (780).jpg,Background_without_leaves
Background_without_leaves/image (803).jpg,Background_without_leaves
Background_without_leaves/image (809).jpg,Background_without_leaves
Background_without_leaves/image (812).jpg,Background_without_leaves
Background_without_leaves/image (819).jpg,Background_without_leaves
Background_without_leaves/image (82).jpg,Background_without_leaves
Background_without_leaves/image (834).jpg,Background_without_leaves
Background_without_leaves/image (862).jpg,Background_without_leaves
Background_without_leaves/image (869).jpg,Background_without_leaves
Background_without_leaves/image (882).jpg,Background_without_leaves
Background_without_leaves/image (901).jpg,Background_without_leaves
Background_without_leaves/image (932).jpg,Background_without_leaves
Background_without_leaves/image (935).jpg,Background_without_leaves
Background_without_leaves/image (939).jpg,Background_without_leaves
Background_without_leaves/image (940).jpg,Background_without_leaves
Background_without_leaves/image (944).jpg,Background_without_leaves
Background_without_leaves/image (945).jpg,Background_without_leaves
Background_without_leaves/image (953).jpg,Background_without_leaves
Background_without_leaves/image (954).jpg,Background_without_leaves
Background_without_leaves/image (959).jpg,Background_without_leaves
Background_without_leaves/image (966).jpg,Background_without_leaves
Background_without_leaves/image (984).jpg,Background_without_leaves
Blueberry___healthy/image (1020).JPG,Blueberry___healthy
Blueberry___healthy/image (103).JPG,Blueberry___healthy
Blueberry___healthy/image (1030).JPG,Blueberry___healthy
Blueberry___healthy/image (1043).JPG,Blueberry___healthy
Blueberry___healthy/image (1077).JPG,Blueberry___healthy
Blueberry___healthy/image (1079).JPG,Blueberry___healthy
Blueberry___healthy/image (1082).JPG,Blueberry___healthy
Blueberry___healthy/image (1091).JPG,Blueberry___healthy
Blueberry___healthy/image (1097).JPG,Blueberry___healthy
Blueberry___healthy/image (1098).JPG,Blueberry___healthy
Blueberry___healthy/image (1100).JPG,Blueberry___healthy
Blueberry___healthy/image (1106).JPG,Blueberry___healthy
Blueberry___healthy/image (1118).JPG,Blueberry___healthy
Blueberry___healthy/image (1120).JPG,Blueberry___healthy
Blueberry___healthy/image (1121).JPG,Blueberry___healthy
Blueberry___healthy/image (1124).JPG,Blueberry___healthy
Blueberry___healthy/image (1130).JPG,Blueberry___healthy
Blueberry___healthy/image (1142).JPG,Blueberry___healthy
Blueberry___healthy/image (1191).JPG,Blueberry___healthy
Blueberry___healthy/image (12).JPG,Blueberry___healthy
Blueberry___healthy/image (1216).JPG,Blueberry___healthy
Blueberry___healthy/image (1239).JPG,Blueberry___healthy
Blueberry___healthy/image (1249).JPG,Blueberry___healthy
Blueberry___healthy/image (1275).JPG,Blueberry___healthy
Blueberry___healthy/image (1285).JPG,Blueberry___healthy
Blueberry___healthy/image (1293).JPG,Blueberry___healthy
Blueberry___healthy/image (1303).JPG,Blueberry___healthy
Blueberry___healthy/image (1311).JPG,Blueberry___healthy
Blueberry___healthy/image (1313).JPG,Blueberry___healthy
Blueberry___healthy/image (1331).JPG,Blueberry___healthy
Blueberry___healthy/image (1339).JPG,Blueberry___healthy
Blueberry___healthy/image (1351).JPG,Blueberry___healthy
Blueberry___healthy/image (1357).JPG,Blueberry___healthy
Blueberry___healthy/image (1360).JPG,Apple___healthy
Blueberry___healthy/image (1361).JPG,Blueberry___healthy
Blueberry___healthy/image (1369).JPG,Blueberry___healthy
Blueberry___healthy/image (1376).JPG,Blueberry___healthy
Blueberry___healthy/image (1382).JPG,Blueberry___healthy
Blueberry___healthy/image (1392).JPG,Blueberry___healthy
Blueberry___healthy/image (1406).JPG,Blueberry___healthy
Blueberry___healthy/image (142).JPG,Blueberry___healthy
Blueberry___healthy/image (1452).JPG,Blueberry___healthy
Blueberry___healthy/image (1464).JPG,Blueberry___healthy
Blueberry___healthy/image (1465).JPG,Blueberry___healthy
Blueberry___healthy/image (1472).JPG,Blueberry___healthy
Blueberry___healthy/image (1481).JPG,Blueberry___healthy
Blueberry___healthy/image (1484).JPG,Blueberry___healthy
Blueberry___healthy/image (1487).JPG,Blueberry___healthy
Blueberry___healthy/image (171).JPG,Blueberry___healthy
Blueberry___healthy/image (176).JPG,Blueberry___healthy
Blueberry___healthy/image (212).JPG,Blueberry___healthy
Blueberry___healthy/image (213).JPG,Blueberry___healthy
Blueberry___healthy/image (219).JPG,Blueberry___healthy
Blueberry___healthy/image (224).JPG,Blueberry___healthy
Blueberry___healthy/image (225).JPG,Blueberry___healthy
Blueberry___healthy/image (229).JPG,Blueberry___healthy
Blueberry___healthy/image (26).JPG,Blueberry___healthy
Blueberry___healthy/image (261).JPG,Blueberry___healthy
Blueberry___healthy/image (287).JPG,Blueberry___healthy
Blueberry___healthy/image (288).JPG,Blueberry___healthy
Blueberry___healthy/image (290).JPG,Blueberry___healthy
Blueberry___healthy/image (296).JPG,Blueberry___healthy
Blueberry___healthy/image (297).JPG,Blueberry___healthy
Blueberry___healthy/image (298).JPG,Blueberry___healthy
Blueberry___healthy/image (309).JPG,Blueberry___healthy
Blueberry___healthy/image (319).JPG,Blueberry___healthy
Blueberry___healthy/image (320).JPG,Blueberry___healthy
Blueberry___healthy/image (348).JPG,Blueberry___healthy
Blueberry___healthy/image (353).JPG,Blueberry___healthy
Blueberry___healthy/image (368).JPG,Blueberry___healthy
Blueberry___healthy/image (369).JPG,Blueberry___healthy
Blueberry___healthy/image (370).JPG,Blueberry___healthy
Blueberry___healthy/image (381).JPG,Blueberry___healthy
Blueberry___healthy/image (390).JPG,Blueberry___healthy
Blueberry___healthy/image (398).JPG,Blueberry___healthy
Blueberry___healthy/image (416).JPG,Blueberry___healthy
Blueberry___healthy/image (430).JPG,Blueberry___healthy
Blueberry___healthy/image (433).JPG,Blueberry___healthy
Blueberry___healthy/image (438).JPG,Blueberry___healthy
Blueberry___healthy/image (439).JPG,Blueberry___healthy
Blueberry___healthy/image (443).JPG,Blueberry___healthy
Blueberry___healthy/image (457).JPG,Blueberry___healthy
Blueberry___healthy/image (480).JPG,Blueberry___healthy
Blueberry___healthy/image (486).JPG,Blueberry___healthy
Blueberry___healthy/image (49).JPG,Blueberry___healthy
Blueberry___healthy/image (496).JPG,Blueberry___healthy
Blueberry___healthy/image (497).JPG,Blueberry___healthy
Blueberry___healthy/image (539).JPG,Blueberry___healthy
Blueberry___healthy/image (545).JPG,Blueberry___healthy
Blueberry___healthy/image (559).JPG,Blueberry___healthy
Blueberry___healthy/image (579).JPG,Blueberry___healthy
Blueberry___healthy/image (609).JPG,Blueberry___healthy
Blueberry___healthy/image (615).JPG,Blueberry___healthy
Blueberry___healthy/image (617).JPG,Blueberry___healthy
Blueberry___healthy/image (620).JPG,Blueberry___healthy
Blueberry___healthy/image (621).JPG,Blueberry___healthy
Blueberry___healthy/image (63).JPG,Blueberry___healthy
Blueberry___healthy/image (642).JPG,Blueberry___healthy
Blueberry___healthy/image (646).JPG,Blueberry___healthy
Blueberry___healthy/image (656).JPG,Blueberry___healthy
Blueberry___healthy/image (66).JPG,Blueberry___healthy
Blueberry___healthy/image (666).JPG,Blueberry___healthy
Blueberry___healthy/image (669).JPG,Blueberry___healthy
Blueberry___healthy/image (670).JPG,Blueberry___healthy
Blueberry___healthy/image (676).JPG,Blueberry___healthy
Blueberry___healthy/image (695).JPG,Blueberry___healthy
Blueberry___healthy/image (696).JPG,Blueberry___healthy
Blueberry___healthy/image (7).JPG,Blueberry___healthy
Blueberry___healthy/image (700).JPG,Blueberry___healthy
Blueberry___healthy/image (710).JPG,Blueberry___healthy
Blueberry___healthy/image (722).JPG,Blueberry___healthy
Blueberry___healthy/image (726).JPG,Blueberry___healthy
Blueberry___healthy/image (742).JPG,Blueberry___healthy
Blueberry___healthy/image (754).JPG,Blueberry___healthy
Blueberry___healthy/image (759).JPG,Blueberry___healthy
Blueberry___healthy/image (761).JPG,Blueberry___healthy
Blueberry___healthy/image (764).JPG,Blueberry___healthy
Blueberry___healthy/image (772).JPG,Blueberry___healthy
Blueberry___healthy/image (774).JPG,Blueberry___healthy
Blueberry___healthy/image (777).JPG,Blueberry___healthy
Blueberry___healthy/image (786).JPG,Blueberry___healthy
Blueberry___healthy/image (788).JPG,Blueberry___healthy
Blueberry___healthy/image (79).JPG,Blueberry___healthy
Blueberry___healthy/image (798).JPG,Blueberry___healthy
Blueberry___healthy/image (799).JPG,Blueberry___healthy
Blueberry___healthy/image (815).JPG,Blueberry___healthy
Blueberry___healthy/image (817).JPG,Blueberry___healthy
Blueberry___healthy/image (823).JPG,Blueberry___healthy
Blueberry___healthy/image (833).JPG,Blueberry___healthy
Blueberry___healthy/image (835).JPG,Blueberry___healthy
Blueberry___healthy/image (837).JPG,Blueberry___healthy
Blueberry___healthy/image (850).JPG,Blueberry___healthy
Blueberry___healthy/image (852).JPG,Blueberry___healthy
Blueberry___healthy/image (857).JPG,Blueberry___healthy
Blueberry___healthy/image (858).JPG,Blueberry___healthy
Blueberry___healthy/image (869).JPG,Blueberry___healthy
Blueberry___healthy/image (870).JPG,Blueberry___healthy
Blueberry___healthy/image (879).JPG,Blueberry___healthy
Blueberry___healthy/image (892).JPG,Blueberry___healthy
Blueberry___healthy/image (9).JPG,Blueberry___healthy
Blueberry___healthy/image (900).JPG,Blueberry___healthy
Blueberry___healthy/image (92).JPG,Blueberry___healthy
Blueberry___healthy/image (927).JPG,Blueberry___healthy
Blueberry___healthy/image (931).JPG,Blueberry___healthy
Blueberry___healthy/image (935).JPG,Blueberry___healthy
Blueberry___healthy/image (944).JPG,Blueberry___healthy
Blueberry___healthy/image (955).JPG,Blueberry___healthy
Blueberry___healthy/image (975).JPG,Blueberry___healthy
Blueberry___healthy/image (978).JPG,Blueberry___healthy
Blueberry___healthy/image (981).JPG,Blueberry___healthy
Blueberry___healthy/image (990).JPG,Blueberry___healthy
Cherry___Powdery_mildew/image (1009).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (1013).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (1020).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (1030).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (1038).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (104).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (1044).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (1048).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (117).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (148).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (171).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (175).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (218).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (221).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (232).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (248).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (252).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (262).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (27).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (313).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (334).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (340).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (357).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (359).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (367).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (377).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (421).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (427).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (429).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (45).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (469).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (471).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (500).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (505).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (507).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (532).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (536).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (537).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (539).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (54).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (551).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (558).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (563).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (566).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (576).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (579).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (584).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (59).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (614).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (615).JPG,Background_without_leaves
Cherry___Powdery_mildew/image (619).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (621).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (622).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (624).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (63).JPG,Cherry___Powdery_mildew
Cherry___Powdery_mildew/image (637).JPG,Cherry___Powdery_mildew
